,feature,global_morans_i,global_p_value,global_z_score,mean_local_i,significant_clusters,percent_significant
738,35_to_44_years_employed_2020,0.3536957540180532,0.001,33.89502548436831,0.35358169540663165,888,28.635923895517575
432,35 to 39 years_female_2020,0.3532417239398334,0.001,34.704380349744156,0.3531278117424971,794,25.604643663334407
437,35 to 39 years_total_2020,0.35298904393896074,0.001,33.822558101973556,0.35287521322501714,790,25.475653015156404
385,15 to 44 years_male_2020,0.3528033556977927,0.001,32.16520206033639,0.3526895848639655,825,26.604321186713964
433,35 to 39 years_male_2020,0.3524873672890069,0.001,35.01473254747202,0.352373698354054,805,25.95936794582393
1263,with_any_disability_nonveterans_2016,0.3524708671184572,0.001,33.7208488142069,0.3523572035044235,806,25.99161560786843
550,Under 5 years_male_2020,0.3524314838795783,0.001,33.7771743400701,0.35231783296571845,768,24.766204450177362
721,Some_college_or_associate's_degree_unemployment_rate_2016,0.3524102614215708,0.001,32.657817568814934,0.35229661735145734,896,28.893905191873586
1730,religion_national_missionary_baptist_convention_inc._percent_adherents_of_total_population,0.3524096089990205,0.001,32.8660766531062,0.3522959651392983,815,26.281844566268948
1688,religion_muslim_estimate_adherents,0.35231829011136323,0.001,34.889354706545106,0.352204675699847,160,5.159625927120284
1121,american_indian_and_alaska_native_nonveterans_2012,0.352203820152026,0.001,34.63365687155089,0.3520902426543955,862,27.79748468236053
389,15 to 44 years_total_2020,0.35216532903437103,0.001,34.59727049625898,0.352051763949226,779,25.12092873266688
554,Under 5 years_total_2020,0.35215675207338754,0.001,34.30428737560377,0.3520431897541121,795,25.636891325378908
413,20 to 24 years_total_2020,0.35209696478861535,0.001,35.299906510304005,0.35198342174934133,759,24.475975491776847
731,20_to_24_years_Total_2020,0.35209696478861535,0.001,35.85900477342334,0.35198342174934133,764,24.637213801999355
760,Two_or_more_races_Total_2020,0.3520966468244288,0.001,38.86046728055598,0.3519831038876908,784,25.28216704288939
1089,pct_gulf_war_8_1990_to_8_2001_veterans_2012,0.35199726855629304,0.001,32.59825017730094,0.3518837576667232,655,21.122218639148663
820,20000_to_24999_owner_occupied_housing_units_2012,0.3518839822582138,0.001,33.95468901929881,0.35177050790082653,867,27.95872299258304
1491,INDUSTRY_wholesale_trade_total_2016,0.3518796967085974,0.001,38.71132176470592,0.35176622373319977,794,25.604643663334407
549,Under 5 years_female_2020,0.3518416964435992,0.001,35.77879846439895,0.35172823572239836,739,23.83102225088681
1214,native_hawaiian_and_other_pacific_islander_alone_total_2016,0.35160114998741804,0.001,36.8187731892094,0.3514877668368255,511,16.478555304740404
1216,native_hawaiian_and_other_pacific_islander_alone_nonveterans_2016,0.35156849536384094,0.001,38.54428258989402,0.3514551227436012,531,17.123508545630443
136,votes_dem_2020,0.3514929517691949,0.001,34.58486068213908,0.35137960350999814,853,27.50725572396001
520,75 years and over_percent male_2020,0.35146881906638616,0.001,33.62332639020325,0.3513554785894219,796,25.669138987423413
384,15 to 44 years_female_2020,0.3514237718670385,0.001,35.467480943604286,0.3513104459167428,775,24.991938084488872
490,62 years and over_percent male_2020,0.3512674605022153,0.001,31.785489737137258,0.3511541849586803,730,23.540793292486295
251,80 to 84 years_male_2012,0.3512451731290978,0.001,32.27625599037224,0.3511319047727195,844,27.2170267655595
769,Population_20_to_64_years_unemployment_rate_2020,0.3511062696960124,0.001,32.144083473155995,0.35099304613274385,866,27.926475330538537
1099,35_to_54_years_veterans_2012,0.3510016482011737,0.001,31.404571961211428,0.3508884583758911,806,25.99161560786843
1021,35000_to_49999_owner_occupied_housing_units_2020,0.35090562071467163,0.001,33.17843147333781,0.3507924618560084,839,27.055788455336987
1591,INDUSTRY_wholesale_trade_total_2020,0.35087681165684087,0.001,38.21992987324958,0.35076366208842547,768,24.766204450177362
670,Native_Hawaiian_and_Other_Pacific_Islander_alone_Total_2016,0.3508044603298784,0.001,32.71788015934745,0.3506913340930742,494,15.930345049983877
1045,800_to_999_owner_occupied_housing_units_2020,0.35073395321408923,0.001,33.635218297266256,0.35062084971418145,906,29.21638181231861
1,votes_dem_2012,0.3503368286721617,0.001,32.345990874404144,0.3502238532356341,865,27.894227668494032
396,18 to 24 years_female_2020,0.35025891972901013,0.001,33.75536885601072,0.3501459694162952,772,24.89519509835537
779,With_own_children_under_18_years_labor_force_2020,0.3501934833982509,0.001,33.57078444101878,0.35008055418722284,901,29.055143502096097
1069,less_than_20_percent_renter_occupied_housing_units_2020,0.350163888885324,0.001,34.78651044587515,0.35005096921783446,774,24.95969042244437
57,Unemployed_2011,0.34987906178760253,0.001,35.5189270524657,0.3497662339701927,827,26.668816510802966
638,20_to_24_years_Total_2016,0.34977526121274427,0.001,35.910341667249,0.3496624668685931,752,24.250241857465333
826,35000_to_49999_owner_occupied_housing_units_2012,0.349610670766131,0.001,31.391611877308243,0.3494979294985508,680,21.928410190261204
1308,two_or_more_races_total_2020,0.34907548147969575,0.001,35.71441355883949,0.348962912798148,844,27.2170267655595
1018,25000_to_34999_owner_occupied_housing_units_2020,0.3487617885277471,0.001,33.200887621506375,0.34864932100484225,823,26.539825862624962
408,20 to 24 years_female_2020,0.3486536976714881,0.001,35.40506281779853,0.3485412650053574,744,23.99226056110932
1303,native_hawaiian_and_other_pacific_islander_alone_veterans_2020,0.348462200281431,0.001,36.05348337495869,0.34834982936873127,192,6.1915511125443405
1119,american_indian_and_alaska_native_total_2012,0.3484619847693662,0.001,34.473973451661585,0.3483496139261642,809,26.08835859400194
1310,two_or_more_races_nonveterans_2020,0.3481468150733266,0.001,33.53327146988589,0.34803454586498306,834,26.894550145114483
1077,20000_to_34999_owner_occupied_housing_units_2020,0.34787538511887817,0.001,33.98300224583694,0.34776320344034906,815,26.281844566268948
484,60 years and over_percent male_2020,0.3478730754185331,0.001,32.390481675894385,0.3477608944848283,728,23.47629796839729
590,Native_Hawaiian_and_Other_Pacific_Islander_Total_2012,0.34738424496512615,0.001,39.55308173328666,0.34727222166781396,468,15.09190583682683
65,Unemployed_2013,0.34718369393343684,0.001,35.6302141836955,0.34707173530914365,846,27.2815220896485
73,Unemployed_2015,0.3470734333656117,0.001,34.79775009548749,0.3469615102977736,801,25.830377297645924
996,zero_or_negative_income_occupied_housing_units_2016,0.3469539093376169,0.001,31.8257968532104,0.34684202481348364,764,24.637213801999355
765,White_alone_not_Hispanic_or_Latino_unemployment_rate_2020,0.34694519323296025,0.001,32.69807579877291,0.3468333115195668,811,26.15285391809094
1146,less_than_high_school_graduate_veterans_2012,0.34682110896742807,0.001,32.17516277477441,0.3467092672683093,739,23.83102225088681
1605,INDUSTRY_employed_OCCUPATION_natural_resources_construction_and_maintenance_occupations_percent_2020,0.34599805079659185,0.001,33.05792242244172,0.3458864745144903,803,25.894872621734926
17,AWATER,0.34591053614934103,0.001,36.10829966155413,0.3457989880886674,858,27.668494034182523
265,Under 5 years_total_2012,0.3458595672588365,0.001,32.62348095383775,0.3457480356344383,784,25.28216704288939
830,50000_to_74999_renter_occupied_housing_units_2012,0.34546701213892256,0.001,31.694206010450422,0.34535560710437285,843,27.184779103514995
936,50000_to_74999_owner_occupied_housing_units_2016,0.34513603132388165,0.001,32.41541252437856,0.34502473302290654,876,28.248951950983553
843,less_than_100_occupied_housing_units_2012,0.34502409175989357,0.001,33.905824893002176,0.34491282955681063,709,22.863592389551755
1586,INDUSTRY_other_services_except_public_administration_total_2020,0.3449757177415991,0.001,33.77661365764742,0.34486447113800617,800,25.79812963560142
69,Unemployed_2014,0.3448700263101056,0.001,32.40257924486592,0.34475881378952844,833,26.86230248306998
531,85 years and over_percent female_2020,0.3448376580710199,0.001,31.041538870921165,0.344726455988443,821,26.475330538535957
1048,1000_to_1499_owner_occupied_housing_units_2020,0.34481169228975483,0.001,32.4893218740485,0.3447004985805353,889,28.66817155756208
309,5 to 14 years_female_2016,0.3446274006361107,0.001,32.96019964941196,0.34451626635664084,699,22.54111576910674
724,Bachelor's_degree_or_higher_employed_2016,0.3444661925064454,0.001,32.784794837613624,0.34435511021282844,907,29.248629474363106
254,85 years and over_male_2012,0.34412945732628625,0.001,31.931349832674403,0.3440184836218921,905,29.184134150274105
1187,18_to_34_years_total_2016,0.34401778667005833,0.001,33.57411035708603,0.34390684897684004,800,25.79812963560142
1189,18_to_34_years_nonveterans_2016,0.34383510612494045,0.001,36.879655193577285,0.343724227341927,731,23.573040954530796
1042,500_to_799_owner_occupied_housing_units_2020,0.3435488605291928,0.001,33.725405033331725,0.34343807405369176,838,27.02354079329249
416,21 years and over_percent_2020,0.34352155787660577,0.001,31.0159647210218,0.3434107802055717,749,24.153498871331827
1275,18_to_34_years_total_2020,0.34343076810025086,0.001,32.06945475355238,0.34332001970679704,765,24.669461464043856
1015,20000_to_24999_owner_occupied_housing_units_2020,0.3433336997499862,0.001,35.27069360495836,0.343222982658806,788,25.411157691067398
1380,INDUSTRY_construction_total_2012,0.343177009458632,0.001,32.43634990905848,0.3430663428964073,889,28.66817155756208
1028,75000_to_99999_renter_occupied_housing_units_2020,0.3431510792136244,0.001,34.3674518135665,0.34304042101329757,785,25.314414704933892
